Frame, SubFrame, COPx(mm), COPy(mm)
18,3,-20.163,224.57
18,4,-19.387,223.87
19,0,-18.964,224.06
19,1,-17.906,223.02
19,2,-20.43,224.97
19,3,-19.371,222.9
19,4,-20.353,224.63
20,0,-18.404,222.19
20,1,-19.552,224.1
20,2,-20.686,224.16
20,3,-19.479,225.55
20,4,-20.106,223.68
21,0,-19.234,224.57
21,1,-20.89,223.53
21,2,-18.006,223.88
21,3,-21.024,223.75
21,4,-19.565,224.93
22,0,-20.256,223.66
22,1,-19.963,223.97
22,2,-19.868,224.31
22,3,-20.252,223.97
22,4,-19.625,224.5
23,0,-18.459,222.82
23,1,-20.55,223.64
23,2,-19.374,223.56
23,3,-20.2,224.26
23,4,-19.232,224.52
24,0,-20.016,224.69
24,1,-19.038,225.53
24,2,-20.353,223.46
24,3,-20.118,225.18
24,4,-20.71,223.73
25,0,-19.728,224.02
25,1,-19.682,224.77
25,2,-20.428,223.09
25,3,-20.514,224.38
25,4,-20.593,223.43
26,0,-19.983,223.57
26,1,-19.71,222.53
26,2,-21.21,223.65
26,3,-20.083,223.5
26,4,-19.553,223.88
27,0,-21.858,222.77
27,1,-19.182,222.9
27,2,-21.306,223.28
27,3,-20.01,223.02
27,4,-22.236,223.05
28,0,-19.986,224.43
28,1,-20.084,224.18
28,2,-19.859,224.32
28,3,-19.656,223.83
28,4,-21.091,223.65
29,0,-20.307,224.42
29,1,-21.062,224.06
29,2,-19.828,224.65
29,3,-20.857,223.2
29,4,-20.334,225.67
30,0,-21.412,224.03
30,1,-19.088,225.07
30,2,-22.232,224.81
30,3,-20.458,224.62
30,4,-19.119,225.38
31,0,-20.084,224.39
31,1,-20.125,225.36
31,2,-20.32,224.03
31,3,-20.953,226.27
31,4,-19.974,224.3
32,0,-19.296,224.49
32,1,-19.164,224.2
32,2,-20.175,224.78
32,3,-20.244,224.19
32,4,-19.348,225.48
33,0,-19.898,224.07
33,1,-19.158,224.12
33,2,-20.115,224.44
33,3,-18.394,225.02
33,4,-20.594,224.67
34,0,-20.194,224.08
34,1,-18.746,223.04
34,2,-20.368,225.19
34,3,-19.474,226.05
34,4,-20.859,222.54
35,0,-21.029,224.95
35,1,-19.922,224.06
35,2,-20.145,224.06
35,3,-20.269,223.19
35,4,-21.08,223.56
36,0,-20.368,225.65
36,1,-20.82,225.51
36,2,-18.355,225.64
36,3,-20.618,224.12
36,4,-20.258,224.99
37,0,-20.865,224.61
37,1,-19.625,224.36
37,2,-20.882,225.45
37,3,-20.569,223.43
37,4,-19.744,224.67
38,0,-20.876,223.25
38,1,-20.223,226.48
38,2,-19.331,226.33
38,3,-20.629,225.79
38,4,-20.665,225.91
39,0,-20.241,225.2
39,1,-21.303,226.5
39,2,-19.343,224.57
39,3,-21.878,224.96
39,4,-19.168,225.22
40,0,-21.183,226.83
40,1,-20.384,225.03
40,2,-21.147,225.41
40,3,-19.658,225.57
40,4,-19.624,225.68
41,0,-21.848,224.92
41,1,-19.262,225.27
41,2,-22.25,224.66
41,3,-19.5,227.11
41,4,-20.764,225.84
42,0,-19.461,226.42
42,1,-19.185,225.51
42,2,-20.535,225.88
42,3,-19.872,226.43
42,4,-20.282,225
43,0,-20.353,226.04
43,1,-19.905,225.93
43,2,-19.416,225.59
43,3,-20.137,225.16
43,4,-19.954,227.13
44,0,-19.789,226.5
44,1,-19.841,226.52
44,2,-19.555,226.56
44,3,-18.699,226.48
44,4,-20.197,226.48
45,0,-19.436,226.66
45,1,-20.861,226.33
45,2,-19.156,227.03
45,3,-20.86,226.68
45,4,-19.125,226.94
46,0,-19.711,227.1
46,1,-20.679,227.59
46,2,-18.81,225.47
46,3,-20.78,226.15
46,4,-20.159,225.63
47,0,-20.326,225.13
47,1,-20.636,225.94
47,2,-19.521,225.09
47,3,-19.862,225.66
47,4,-19.173,226.32
48,0,-21.192,225.45
48,1,-18.829,226.39
48,2,-20.667,226.2
48,3,-18.563,225.79
48,4,-19.902,226.33
49,0,-21.557,225.43
49,1,-20.012,227.32
49,2,-20.68,226.65
49,3,-19.841,226.93
49,4,-20.679,225.37
50,0,-20.093,226.14
50,1,-20.744,224.35
50,2,-19.258,226.56
50,3,-20.961,225.43
50,4,-20.334,226.97
51,0,-20.299,226.88
51,1,-20.696,224.57
51,2,-22.124,227.61
51,3,-19.741,225.93
51,4,-22.038,227.92
52,0,-20.991,226.44
52,1,-21.42,225.88
52,2,-20.063,225.69
52,3,-20.223,227.23
52,4,-21.438,224.79
53,0,-20.536,227.93
53,1,-22.943,226.48
53,2,-20.212,226.63
53,3,-21.167,226.18
53,4,-20.019,226.29
54,0,-19.942,225.31
54,1,-20.511,226.2
54,2,-21.594,226.89
54,3,-21.675,226.4
54,4,-19.986,227.57
55,0,-21.461,224.79
55,1,-20.151,227.38
55,2,-20.865,227.33
55,3,-19.772,227.93
55,4,-19.916,226.38
56,0,-21.568,226.11
56,1,-19.404,226.59
56,2,-20.966,226.81
56,3,-20.508,226.85
56,4,-20.498,226.22
57,0,-21.076,229.04
57,1,-20.678,226.67
57,2,-20.968,226.01
57,3,-21.068,227.26
57,4,-20.549,226.13
58,0,-18.972,227.88
58,1,-19.64,225.26
58,2,-19.949,226.63
58,3,-20.499,225.24
58,4,-20.971,226.12
59,0,-20.926,226.36
59,1,-20.498,226.3
59,2,-20.211,226.42
59,3,-20.267,225.66
59,4,-21.679,226.52
60,0,-19.821,226.38
60,1,-21.632,226.39
60,2,-20.456,225.99
60,3,-21.058,225.47
60,4,-22.087,226.16
61,0,-20.354,226.58
61,1,-21.415,225.09
61,2,-21.324,227.39
61,3,-20.691,226.08
61,4,-19.752,227.91
62,0,-21.66,224.52
62,1,-19.325,226.35
62,2,-21.366,227.17
62,3,-21.052,227.04
62,4,-19.696,226.63
63,0,-20.848,226.89
63,1,-20.316,228.43
63,2,-20.962,227.34
63,3,-20.566,227.98
63,4,-21.903,225.99
64,0,-21.349,227.41
64,1,-20.321,227.3
64,2,-20.059,226.09
64,3,-21.463,229.59
64,4,-19.424,225.65
65,0,-21.122,227.56
65,1,-19.826,227.16
65,2,-20.51,227.4
65,3,-19.586,225.07
65,4,-20.591,226.01
66,0,-19.004,226.05
66,1,-21.328,227.2
66,2,-20.763,226.79
66,3,-18.448,227.45
66,4,-21.859,226.42
67,0,-18.321,226.45
67,1,-20.672,227.49
67,2,-20.924,227.05
67,3,-20.765,225.54
67,4,-20.371,226.48
68,0,-20.048,226.55
68,1,-20.411,226.02
68,2,-20.636,228.19
68,3,-21.695,225.81
68,4,-20.377,228.69
69,0,-20.345,226.99
69,1,-21.058,228.15
69,2,-20.25,228
69,3,-20.799,227.32
69,4,-21.596,226.74
70,0,-21.414,228.01
70,1,-21.131,228.12
70,2,-20.732,225.57
70,3,-21.815,227.87
70,4,-20.342,226.91
71,0,-21.546,229.12
71,1,-21.367,228.03
71,2,-20.478,226.93
71,3,-22.012,227.05
71,4,-19.679,227.59
72,0,-21.778,226.53
72,1,-20.872,227.26
72,2,-21.794,226.38
72,3,-20.399,229.06
72,4,-21.597,227.2
73,0,-20.178,227.44
73,1,-20.09,228.19
73,2,-21.68,228.12
73,3,-20.582,228.07
73,4,-22.058,227.7
74,0,-20.171,227.29
74,1,-21.881,225.8
74,2,-20.374,226.83
74,3,-20.763,227.72
74,4,-21.084,227.76
75,0,-20.671,228.69
75,1,-20.487,225.02
75,2,-20.121,228.47
75,3,-21.389,225.98
75,4,-20.681,228.43
76,0,-22.85,227.47
76,1,-21.579,228.13
76,2,-21.323,228.56
76,3,-21.236,227.03
76,4,-22.469,229.49
77,0,-20.47,227.44
77,1,-21.891,228.25
77,2,-21.137,226.56
77,3,-20.949,228.75
77,4,-22.213,226.37
78,0,-22.016,227.36
78,1,-22.173,227.38
78,2,-20.659,227.68
78,3,-22.824,227.47
78,4,-21.746,228.07
79,0,-21.933,228.29
79,1,-20.545,227.68
79,2,-21.617,226.56
79,3,-21.426,227.21
79,4,-22.257,227.59
80,0,-22.929,227.47
80,1,-19.468,227.11
80,2,-22.071,226.78
80,3,-20.671,227.31
80,4,-22.342,227.18
81,0,-20.579,227.71
81,1,-22.072,228.71
81,2,-20.672,225.96
81,3,-21.85,228.05
81,4,-22.627,226.27
82,0,-22.52,228.26
82,1,-21.662,226.48
82,2,-21.334,226.27
82,3,-21.995,226.34
82,4,-22.125,227.1
83,0,-22.458,227.66
83,1,-21.564,226.88
83,2,-22.083,228.56
83,3,-22.125,227.25
83,4,-22.157,226.63
84,0,-21.613,226.72
84,1,-23.557,227.57
84,2,-22.655,227.66
84,3,-21.238,227.73
84,4,-22.748,227.25
85,0,-21.679,226.38
85,1,-21.927,227.03
85,2,-21.043,227.78
85,3,-22.431,227.81
85,4,-20.007,227.17
86,0,-22.227,227.93
86,1,-21.236,226.25
86,2,-22.136,226.9
86,3,-22.416,226.08
86,4,-20.632,228.01
87,0,-22.735,224.88
87,1,-20.816,227.86
87,2,-22.326,226.01
87,3,-20.49,227.92
87,4,-23.162,225.82
88,0,-21.426,226.4
88,1,-22.97,227.28
88,2,-21.642,225.9
88,3,-21.71,227.37
88,4,-22.478,224.07
89,0,-21.361,227.53
89,1,-22.921,226.47
89,2,-22.332,226.84
89,3,-23.014,226.52
89,4,-22.385,227.29
90,0,-22.582,227.75
90,1,-22.007,226.54
90,2,-22.81,227.3
90,3,-22.615,227.21
90,4,-23.515,227.2
91,0,-20.82,228.08
91,1,-22.597,226.92
91,2,-22.744,227.75
91,3,-21.504,227.23
91,4,-22.649,226.58
92,0,-21.217,227.79
92,1,-22.363,227.09
92,2,-21.212,226.83
92,3,-22.452,226.15
92,4,-22.24,227.8
93,0,-21.445,226.23
93,1,-21.338,225.94
93,2,-21.656,226.71
93,3,-21.323,226.76
93,4,-21.26,227.37
94,0,-22.768,226.65
94,1,-22.106,227.02
94,2,-22.397,227.29
94,3,-23.002,226.88
94,4,-22.154,226.68
95,0,-21.492,226.12
95,1,-22.276,227.37
95,2,-21.995,226.67
95,3,-21.484,227.99
95,4,-21.512,226.76
96,0,-23.294,227.79
96,1,-21.481,226.93
96,2,-22.166,228.08
96,3,-21.815,228.65
96,4,-21.825,227.65
97,0,-21.425,226.26
97,1,-21.678,227.58
97,2,-22.791,226.65
97,3,-20.687,228.84
97,4,-22.149,227.84
98,0,-21.708,225.85
98,1,-22.382,227.49
98,2,-22.895,226.03
98,3,-22.217,226.97
98,4,-22.846,225.81
99,0,-20.505,227.19
99,1,-22.159,227.51
99,2,-21.798,228.77
99,3,-22.035,225.8
99,4,-21.144,228.12
100,0,-22.069,226.71
100,1,-21.152,226.54
100,2,-20.407,227.78
100,3,-23.18,226.46
100,4,-21.999,227.9
101,0,-22.129,226.85
101,1,-21.761,227.14
101,2,-22.04,227.56
101,3,-21.274,227.12
101,4,-22.138,228.45
102,0,-21.627,227.95
102,1,-20.959,229.38
102,2,-20.613,224.8
102,3,-22.567,228.31
102,4,-21.964,224.85
103,0,-21.389,227.39
103,1,-21.642,227.38
103,2,-21.997,225.62
103,3,-22.797,227.26
103,4,-20.907,227.39
104,0,-21.951,227.37
104,1,-21.317,227.59
104,2,-23.067,226.83
104,3,-22.278,226.13
104,4,-22.176,227.54
105,0,-22.873,225.67
105,1,-22.18,227.48
105,2,-23.933,227.05
105,3,-21.229,227.5
105,4,-23.633,226.43
106,0,-21.567,228
106,1,-22.863,226.71
106,2,-22.24,228.13
106,3,-22.268,226.33
106,4,-22.195,227.46
107,0,-22.006,226.59
107,1,-22.243,226.11
107,2,-21.736,227.66
107,3,-21.725,225.83
107,4,-21.513,227.16
108,0,-22.104,225.75
108,1,-21.974,226.45
108,2,-21.047,226.96
108,3,-21.903,227.35
108,4,-23.663,226.19
109,0,-21.751,225.53
109,1,-23.435,227.35
109,2,-22.314,226.26
109,3,-22.38,227.85
109,4,-22.232,227.08
110,0,-22.572,227.69
110,1,-22.176,227.48
110,2,-22.073,226.16
110,3,-23.359,227.45
110,4,-21.54,228.82
111,0,-22.942,226.72
111,1,-20.406,227.13
111,2,-23.292,227.13
111,3,-22.824,226.11
111,4,-21.692,227.44
112,0,-22.317,226.16
112,1,-21.654,227.36
112,2,-22.821,225.82
112,3,-22.392,226.75
112,4,-24.066,225.66
113,0,-23.08,227.11
113,1,-21.762,226.7
113,2,-22.393,226.02
113,3,-22.822,226.35
113,4,-22.277,225.66
114,0,-21.893,228.1
114,1,-22.721,225.83
114,2,-20.701,226.86
114,3,-23.882,226.84
114,4,-22.323,228.32
115,0,-22.821,226.66
115,1,-22.497,227.43
115,2,-22.505,227.69
115,3,-22.025,227.08
115,4,-22.165,227.27
116,0,-21.517,226.16
116,1,-23.071,226.61
116,2,-21.471,226.86
116,3,-22.085,226.22
116,4,-22.544,226.6
117,0,-22.24,226.04
117,1,-22.372,226.86
117,2,-22.811,225.84
117,3,-21.448,225.26
117,4,-20.616,227.18
118,0,-22.573,224.84
118,1,-21.354,226.47
118,2,-22.947,225.58
118,3,-21.286,226.9
118,4,-22.289,225.96
119,0,-22.121,225.7
119,1,-22.094,227.19
119,2,-23.391,226.1
119,3,-21.946,226.91
119,4,-22.937,224.79
120,0,-22.645,227.3
120,1,-22.389,226.75
120,2,-21.843,227.21
120,3,-22.912,227.85
120,4,-21.481,227.83
121,0,-22.034,227.91
121,1,-21.434,225.64
121,2,-22.164,228.16
121,3,-21.332,226.15
121,4,-21.557,227.94
122,0,-20.976,226.97
122,1,-20.903,227.02
122,2,-21.983,226.08
122,3,-22.921,226.05
122,4,-23.264,226.18
123,0,-21.167,225.13
123,1,-22.385,227.66
123,2,-21.362,225.91
123,3,-22.118,225.45
123,4,-22.768,226.24
124,0,-20.998,226.4
124,1,-23.358,227.37
124,2,-21.282,226.54
124,3,-22.578,225.66
124,4,-22.218,226.33
125,0,-22.506,225.87
125,1,-21.574,226.14
125,2,-23.208,225.35
125,3,-22.318,225.89
125,4,-20.826,225.97
126,0,-21.164,225.1
126,1,-22.174,227.19
126,2,-23.916,225.19
126,3,-21.739,226.84
126,4,-21.863,225.09
127,0,-21.647,226.51
127,1,-22.434,225.17
127,2,-22.514,225.13
127,3,-22.262,226.26
127,4,-22.608,225.63
128,0,-21.89,226.43
128,1,-21.454,225.3
128,2,-23.364,227.67
128,3,-22.493,226.89
128,4,-22.957,225.85
129,0,-23.869,227.06
129,1,-22.535,225.96
129,2,-23.272,226.76
129,3,-21.522,226.94
129,4,-23.256,226.69
130,0,-21.635,225.97
130,1,-23.11,227.35
130,2,-21.785,226.1
130,3,-21.762,226.84
130,4,-22.753,225.51
131,0,-21.537,226.01
131,1,-22.871,225.63
131,2,-21.33,225.79
131,3,-22.477,225.22
131,4,-22.538,225.53
132,0,-22.617,225.31
132,1,-22.622,224.56
132,2,-23.218,226.39
132,3,-23.629,224.87
132,4,-21.438,226.59
133,0,-23.441,225.78
133,1,-22.88,226.15
133,2,-23.773,225.93
133,3,-23.384,225.15
133,4,-23.377,226.38
134,0,-22.44,226.05
134,1,-21.112,224.95
134,2,-21.976,225.66
134,3,-23.409,226.7
134,4,-22.415,226.86
135,0,-22.463,226.44
135,1,-21.957,226.72
135,2,-22.029,225.71
135,3,-22.16,225.73
135,4,-22.237,224.23
136,0,-23.199,225.58
136,1,-22.378,226.26
136,2,-22.217,225.72
136,3,-21.19,225.67
136,4,-22.537,224.44
137,0,-22.007,225.91
137,1,-24.171,225.55
137,2,-22.582,225.77
137,3,-22.607,225.16
137,4,-23.322,225.02
138,0,-21.442,224.95
138,1,-23.545,224.83
138,2,-21.507,226.78
138,3,-24.081,225.03
138,4,-21.53,226.05
139,0,-22.457,225.39
139,1,-21.951,225.07
139,2,-22.547,226.64
139,3,-22.217,224.65
139,4,-21.606,226.78
140,0,-23.902,224.2
140,1,-22.163,226.45
140,2,-22.468,225.17
140,3,-22.652,225.62
140,4,-22.642,225.12
141,0,-22.967,223.98
141,1,-21.498,226.78
141,2,-22.715,223.15
141,3,-23.175,226.02
141,4,-23.599,224.18
142,0,-23.557,225.78
142,1,-24.654,225.29
142,2,-22.996,224.66
142,3,-23.32,226.94
142,4,-22.243,225.28
143,0,-23.771,225.55
143,1,-22.525,225.97
143,2,-23.285,225.78
143,3,-22.603,226.61
143,4,-23.38,225.58
144,0,-23.871,226.68
144,1,-23.363,225.49
144,2,-22.883,227.27
144,3,-21.059,225.25
144,4,-24.07,225.44
145,0,-21.212,225.62
145,1,-23.211,225.55
145,2,-21.213,225.62
145,3,-22.435,224.41
145,4,-23.851,224.04
146,0,-21.764,226.13
146,1,-23.209,225.64
146,2,-21.423,225.53
146,3,-23.823,225.32
146,4,-22.076,225.2
147,0,-22.915,223.95
147,1,-23.452,226.69
147,2,-23.463,225.67
147,3,-24.091,224.66
147,4,-23.19,225.49
148,0,-23.189,224.86
148,1,-23.95,226.69
148,2,-22.852,224.86
148,3,-23.315,226.01
148,4,-23.141,225.37
149,0,-23.26,224.98
149,1,-22.985,226.54
149,2,-23.707,226.31
149,3,-23.849,225.23
149,4,-21.21,226.51
150,0,-24.314,224.76
150,1,-21.27,225.16
150,2,-24.616,225.76
150,3,-22.246,225.65
150,4,-22.242,224.74
151,0,-22.767,223.89
151,1,-22.107,225.07
151,2,-24.296,225.39
151,3,-22.586,225.54
151,4,-24.941,224.28
152,0,-22.251,226.4
152,1,-23.938,224.97
152,2,-22.539,224.35
152,3,-22.691,225.38
152,4,-23.701,225
153,0,-22.008,225.16
153,1,-22.598,225.25
153,2,-22.304,226.07
153,3,-23.463,224.99
153,4,-22.537,226.28
154,0,-21.909,225.72
154,1,-22.799,225.74
154,2,-23.307,225.78
154,3,-23.785,223
154,4,-23.779,224.84
155,0,-23.631,223.5
155,1,-23.436,226.22
155,2,-22.445,224.31
155,3,-24.332,225.35
155,4,-24.452,225.16
156,0,-23.373,226.45
156,1,-23.476,225.82
156,2,-23,226.35
156,3,-24.844,225.97
156,4,-22.231,225.75
157,0,-24.037,226.79
157,1,-23.749,225.5
157,2,-23.179,226.73
157,3,-23.887,225.57
157,4,-22.758,225.62
158,0,-23.791,224.84
158,1,-22.702,225.63
158,2,-23.925,225.09
158,3,-23.663,225.79
158,4,-25.517,223.91
159,0,-23.024,226.35
159,1,-23.154,226.02
159,2,-23.902,225.35
159,3,-23.053,226.75
159,4,-23.657,226.85
160,0,-22.575,226.31
160,1,-23.238,226.25
160,2,-22.93,226.29
160,3,-23.703,225.18
160,4,-22.445,227.39
161,0,-23.395,224.83
161,1,-23.566,225.19
161,2,-25.064,228.26
161,3,-22.92,225.66
161,4,-23.374,227.57
162,0,-22.667,224.42
162,1,-24.031,225.75
162,2,-24.37,226.89
162,3,-24.343,224.87
162,4,-23.338,225.73
163,0,-24.373,225.7
163,1,-24.533,224.6
163,2,-22.564,226.03
163,3,-25.203,226.81
163,4,-23.872,227.66
164,0,-23.887,227.04
164,1,-23.651,225.97
164,2,-23.107,226.73
164,3,-24.861,225.79
164,4,-24.405,225.5
165,0,-24.866,226.43
165,1,-22.776,226.63
165,2,-23.914,224.49
165,3,-23.372,225.6
165,4,-24.07,225.36
166,0,-24.419,225.87
166,1,-23.814,226.32
166,2,-25.139,225.39
166,3,-24.743,226.38
166,4,-26.929,224.14
167,0,-24.744,226.91
167,1,-24.99,225.24
167,2,-24.703,228.23
167,3,-24.312,225.19
167,4,-24.129,226.57
168,0,-24.902,227.21
168,1,-24.392,226.2
168,2,-25.565,227.41
168,3,-24.646,225.24
168,4,-25.723,226.67
169,0,-25.302,225.72
169,1,-25.029,224.75
169,2,-24.802,227.5
169,3,-24.219,225.45
169,4,-25.644,225.58
170,0,-23.614,225.85
170,1,-26.648,225.29
170,2,-24.637,225.1
170,3,-26.396,224.24
170,4,-26.657,225.86
171,0,-25.356,224.46
171,1,-27.09,226.02
171,2,-24.11,225.28
171,3,-26.023,226.59
171,4,-24.771,225.8
172,0,-26.464,225.71
172,1,-25.838,226.65
172,2,-25.967,225.54
172,3,-25.038,226.18
172,4,-26.045,225.29
173,0,-26.072,225.04
173,1,-25.156,226.34
173,2,-24.679,224.62
173,3,-24.948,227.2
173,4,-25.08,225.04
174,0,-26.12,225.44
174,1,-25.059,225.15
174,2,-25.562,226.32
174,3,-25.496,226.03
174,4,-25.312,224.7
175,0,-26.546,226.27
175,1,-25.912,224.19
175,2,-25.314,226.9
175,3,-25.653,224.66
175,4,-25.848,225.07
176,0,-25.414,225.59
176,1,-24.462,225.69
176,2,-25.759,226.01
176,3,-24.687,224.21
176,4,-26.263,224.71
177,0,-24.479,226.1
177,1,-26.938,224.55
177,2,-23.935,224.56
177,3,-25.662,223.19
177,4,-25.464,224.22
178,0,-25.311,223.85
178,1,-26.992,224.72
178,2,-24.561,225.71
178,3,-27.712,225.68
178,4,-25.405,227.17
179,0,-25.658,225.02
179,1,-26.357,226.25
179,2,-27.036,225.15
179,3,-24.8,225.36
179,4,-25.099,225.77
180,0,-25.976,224.36
180,1,-25.737,227.16
180,2,-25.839,224.52
180,3,-24.121,227.31
180,4,-24.957,226.55
181,0,-24.554,225.46
181,1,-25.522,225.86
181,2,-25.141,224.91
181,3,-25.773,226.32
181,4,-23.847,223.81
182,0,-25.007,226.42
182,1,-26.116,225.18
182,2,-26.612,227.06
182,3,-24.889,226.4
182,4,-25.941,225.84
183,0,-26.032,226.46
183,1,-25.299,225.59
183,2,-25.005,226.43
183,3,-24.555,225.56
183,4,-24.997,225.51
184,0,-24.465,226.58
184,1,-25.083,225.3
184,2,-24.483,227.28
184,3,-24.164,225.15
184,4,-25.125,225.52
185,0,-24.715,225.78
185,1,-25.755,225.31
185,2,-24.143,225.1
185,3,-25.887,225.25
185,4,-25.422,227.28
186,0,-25.583,225.05
186,1,-24.68,225.53
186,2,-24.489,225.87
186,3,-25.339,226.38
186,4,-24.869,226.79
187,0,-25.526,225.17
187,1,-26.083,227.46
187,2,-25.462,225.34
187,3,-24.471,226.57
187,4,-26.297,227.06
188,0,-24.587,226.49
188,1,-25.006,227.71
188,2,-23.984,225.23
188,3,-25.344,226.7
188,4,-24.501,226.65
189,0,-25.358,227.16
189,1,-25.193,226.41
189,2,-26.164,225.85
189,3,-26.096,226.52
189,4,-25.149,225.6
190,0,-25.659,226.59
190,1,-25.204,227.09
190,2,-25.744,226.43
190,3,-24.003,226.42
190,4,-25.785,225.95
191,0,-24.892,227.06
191,1,-25.398,226.97
191,2,-24.679,226.7
191,3,-23.587,227.21
191,4,-24.266,225.06
192,0,-24.512,227.96
192,1,-26.127,225.41
192,2,-24.33,227.23
192,3,-25.175,226.57
192,4,-24.551,225.92
193,0,-25.422,227.49
193,1,-25.686,225.53
193,2,-24.975,228.34
193,3,-25.721,226.52
193,4,-24.387,226.54
194,0,-25.26,226.33
194,1,-26.395,226.41
194,2,-24.683,227.1
194,3,-25.329,227.68
194,4,-23.613,227.94
195,0,-24.642,226.77
195,1,-25.014,226.88
195,2,-23.811,226.82
195,3,-25.245,226.62
195,4,-23.41,226.74
196,0,-24.88,227.96
196,1,-25.414,227.2
196,2,-24.285,226.07
196,3,-24.9,226.22
196,4,-23.422,225.81
197,0,-25.719,226.27
197,1,-23.009,226.85
197,2,-25.277,227.44
197,3,-23.242,226.15
197,4,-24.497,226.34
198,0,-24.598,226.32
198,1,-23.401,226.76
198,2,-25.165,227.19
198,3,-22.088,226.55
198,4,-23.869,227.06
199,0,-23.428,227.09
199,1,-24.378,225.1
199,2,-24.696,226.74
199,3,-23.404,226.04
199,4,-24.55,227.31
200,0,-24.322,226.16
200,1,-24.457,224.88
200,2,-24.438,227.13
200,3,-24.263,225.02
200,4,-24.403,227.29
201,0,-23.508,227.01
201,1,-24.34,228.8
201,2,-23.87,227.08
201,3,-24.09,228.08
201,4,-24.814,226.35
202,0,-23.873,226.62
202,1,-22.943,227.96
202,2,-24.091,226.44
202,3,-23.266,226.9
202,4,-22.863,227.82
203,0,-23.29,225.29
203,1,-24.695,227.16
203,2,-22.803,226.64
203,3,-24.12,227.01
203,4,-23.256,227.75
204,0,-24.866,226.28
204,1,-24.066,228.07
204,2,-24.661,227.08
204,3,-22.886,226.83
204,4,-23.802,226.36
205,0,-23.335,225.99
205,1,-21.96,227.05
205,2,-23.59,226.57
205,3,-22.043,226.98
205,4,-23.13,226.33
206,0,-21.36,226.33
206,1,-22.765,226.21
206,2,-23.953,225.74
206,3,-23.196,227.7
206,4,-23.028,226.41
207,0,-22.959,226.58
207,1,-23.487,224.75
207,2,-22.305,226.52
207,3,-22.9,226.92
207,4,-23.25,226.87
208,0,-23.557,227.87
208,1,-23.401,228.09
208,2,-22.866,225.66
208,3,-22.647,227.9
208,4,-23.416,226.75
209,0,-21.792,226.68
209,1,-22.72,228.06
209,2,-23.062,225.19
209,3,-23.224,226.63
209,4,-23.628,226.9
210,0,-22.36,227.8
210,1,-23.532,227.56
210,2,-22.649,226.93
210,3,-23.727,226.96
210,4,-21.728,228.27
211,0,-22.41,226.53
211,1,-21.33,227.43
211,2,-21.292,226.68
211,3,-22.203,227.26
211,4,-22.222,227.54
212,0,-21.755,227.08
212,1,-22.069,227.65
212,2,-22.988,226.44
212,3,-22.249,227.46
212,4,-22.316,227.25
213,0,-21.239,226.51
213,1,-22.493,226.97
213,2,-22.522,227.48
213,3,-22.919,230.36
213,4,-21.97,227.78
214,0,-21.571,228.87
214,1,-23,227.78
214,2,-21.956,228.39
214,3,-20.134,228.47
214,4,-22.676,226.13
215,0,-22.398,227.57
215,1,-22.889,228
215,2,-21.726,226.65
215,3,-20.036,228
