Frame, SubFrame, Fx1(N), Fy1(N), Fz1(N), Fx2(N), Fy2(N), Fz2(N)
229,2,0,0,0,0,0,0
229,3,0,0,0,0,0,0
229,4,0,0,0,0,0,0
230,0,0,0,0,0,0,0
230,1,0,0,0,0,0,0
230,2,0,0,0,0,0,0
230,3,0,0,0,0,0,0
230,4,0,0,0,0,0,0
231,0,0,0,0,0,0,0
231,1,0,0,0,0,0,0
231,2,0,0,0,0,0,0
231,3,0,0,0,0,0,0
231,4,0,0,0,0,0,0
232,0,0,0,0,0,0,0
232,1,0,0,0,0,0,0
232,2,0,0,0,0,0,0
232,3,0,0,0,0,0,0
232,4,0,0,0,0,0,0
233,0,0,0,0,0,0,0
233,1,0,0,0,0,0,0
233,2,0,0,0,0,0,0
233,3,0,0,0,0,0,0
233,4,0,0,0,0,0,0
234,0,0,0,0,0,0,0
234,1,0,0,0,0,0,0
234,2,0,0,0,0,0,0
234,3,0,0,0,0,0,0
234,4,0,0,0,0,0,0
235,0,0,0,0,0,0,0
235,1,0,0,0,0,0,0
235,2,0,0,0,0,0,0
235,3,0,0,0,0,0,0
235,4,0,0,0,0,0,0
236,0,0,0,0,0,0,0
236,1,0,0,0,0,0,0
236,2,0,0,0,0,0,0
236,3,0,0,0,0,0,0
236,4,0,0,0,0,0,0
237,0,0,0,0,0,0,0
237,1,0,0,0,0,0,0
237,2,0,0,0,0,0,0
237,3,0,0,0,0,0,0
237,4,0,0,0,0,0,0
238,0,0,0,0,0,0,0
238,1,0,0,0,0,0,0
238,2,0,0,0,0,0,0
238,3,0,0,0,0,0,0
238,4,0,0,0,0,0,0
239,0,0,0,0,0,0,0
239,1,0,0,0,0,0,0
239,2,0,0,0,0,0,0
239,3,0,0,0,0,0,0
239,4,0,0,0,0,0,0
240,0,0,0,0,0,0,0
240,1,0,0,0,0,0,0
240,2,0,0,0,0,0,0
240,3,0,0,0,0,0,0
240,4,0,0,0,0,0,0
241,0,0,0,0,0,0,0
241,1,0,0,0,0,0,0
241,2,0,0,0,0,0,0
241,3,0,0,0,0,0,0
241,4,0,0,0,0,0,0
242,0,0,0,0,0,0,0
242,1,0,0,0,0,0,0
242,2,0,0,0,0,0,0
242,3,0,0,0,0,0,0
242,4,0,0,0,0,0,0
243,0,0,0,0,0,0,0
243,1,0,0,0,0,0,0
243,2,0,0,0,0,0,0
243,3,0,0,0,0,0,0
243,4,0,0,0,0,0,0
244,0,0,0,0,0,0,0
244,1,0,0,0,0,0,0
244,2,0,0,0,0,0,0
244,3,0,0,0,0,0,0
244,4,0,0,0,0,0,0
245,0,0,0,0,0,0,0
245,1,0,0,0,0,0,0
245,2,0,0,0,0,0,0
245,3,0,0,0,0,0,0
245,4,0,0,0,0,0,0
246,0,0,0,0,0,0,0
246,1,0,0,0,0,0,0
246,2,0,0,0,0,0,0
246,3,0,0,0,0,0,0
246,4,0,0,0,0,0,0
247,0,0,0,0,0,0,0
247,1,0,0,0,0,0,0
247,2,0,0,0,0,0,0
247,3,0,0,0,0,0,0
247,4,0,0,0,0,0,0
248,0,0,0,0,0,0,0
248,1,0,0,0,0,0,0
248,2,0,0,0,0,0,0
248,3,0,0,0,0,0,0
248,4,0,0,0,0,0,0
249,0,0,0,0,0,0,0
249,1,0,0,0,0,0,0
249,2,0,0,0,0,0,0
249,3,0,0,0,0,0,0
249,4,0,0,0,0,0,0
250,0,0,0,0,0,0,0
250,1,0,0,0,0,0,0
250,2,0,0,0,0,0,0
250,3,0,0,0,0,0,0
250,4,0,0,0,0,0,0
251,0,0,0,0,0,0,0
251,1,0,0,0,0,0,0
251,2,0,0,0,0,0,0
251,3,0,0,0,0,0,0
251,4,0,0,0,0,0,0
252,0,0,0,0,0,0,0
252,1,0,0,0,0,0,0
252,2,0,0,0,0,0,0
252,3,0,0,0,0,0,0
252,4,0,0,0,0,0,0
253,0,0,0,0,0,0,0
253,1,0,0,0,0,0,0
253,2,0,0,0,0,0,0
253,3,0,0,0,0,0,0
253,4,0,0,0,0,0,0
254,0,0,0,0,0,0,0
254,1,0,0,0,0,0,0
254,2,0,0,0,0,0,0
254,3,0,0,0,0,0,0
254,4,0,0,0,0,0,0
255,0,0,0,0,0,0,0
255,1,0,0,0,0,0,0
255,2,0,0,0,0,0,0
255,3,0,0,0,0,0,0
255,4,0,0,0,0,0,0
256,0,0,0,0,0,0,0
256,1,0,0,0,0,0,0
256,2,0,0,0,0,0,0
256,3,0,0,0,0,0,0
256,4,0,0,0,0,0,0
257,0,0,0,0,0,0,0
257,1,0,0,0,0,0,0
257,2,0,0,0,0,0,0
257,3,0,0,0,0,0,0
257,4,0,0,0,0,0,0
258,0,0,0,0,0,0,0
258,1,0,0,0,0,0,0
258,2,0,0,0,0,0,0
258,3,0,0,0,0,0,0
258,4,0,0,0,0,0,0
259,0,0,0,0,0,0,0
259,1,0,0,0,0,0,0
259,2,0,0,0,0,0,0
259,3,0,0,0,0,0,0
259,4,0,0,0,0,0,0
260,0,0,0,0,0,0,0
260,1,0,0,0,0,0,0
260,2,0,0,0,0,0,0
260,3,0,0,0,0,0,0
