Frame, SubFrame, Fx1(N), Fy1(N), Fz1(N), Fx2(N), Fy2(N), Fz2(N)
159,0,0,0,0,0,0,0
159,1,0,0,0,0,0,0
159,2,0,0,0,0,0,0
159,3,0,0,0,0,0,0
159,4,0,0,0,0,0,0
160,0,0,0,0,0,0,0
160,1,0,0,0,0,0,0
160,2,0,0,0,0,0,0
160,3,0,0,0,0,0,0
160,4,0,0,0,0,0,0
161,0,0,0,0,0,0,0
161,1,0,0,0,0,0,0
161,2,0,0,0,0,0,0
161,3,0,0,0,0,0,0
161,4,0,0,0,0,0,0
162,0,0,0,0,0,0,0
162,1,0,0,0,0,0,0
162,2,0,0,0,0,0,0
162,3,0,0,0,0,0,0
162,4,0,0,0,0,0,0
163,0,0,0,0,0,0,0
163,1,0,0,0,0,0,0
163,2,0,0,0,0,0,0
163,3,0,0,0,0,0,0
163,4,0,0,0,0,0,0
164,0,0,0,0,0,0,0
164,1,0,0,0,0,0,0
164,2,0,0,0,0,0,0
164,3,0,0,0,0,0,0
164,4,0,0,0,0,0,0
165,0,0,0,0,0,0,0
165,1,0,0,0,0,0,0
165,2,0,0,0,0,0,0
165,3,0,0,0,0,0,0
165,4,0,0,0,0,0,0
166,0,0,0,0,0,0,0
166,1,0,0,0,0,0,0
166,2,0,0,0,0,0,0
166,3,0,0,0,0,0,0
166,4,0,0,0,0,0,0
167,0,0,0,0,0,0,0
167,1,0,0,0,0,0,0
167,2,0,0,0,0,0,0
167,3,0,0,0,0,0,0
167,4,0,0,0,0,0,0
168,0,0,0,0,0,0,0
168,1,0,0,0,0,0,0
168,2,0,0,0,0,0,0
168,3,0,0,0,0,0,0
168,4,0,0,0,0,0,0
169,0,0,0,0,0,0,0
169,1,0,0,0,0,0,0
169,2,0,0,0,0,0,0
169,3,0,0,0,0,0,0
169,4,0,0,0,0,0,0
170,0,0,0,0,0,0,0
170,1,0,0,0,0,0,0
170,2,0,0,0,0,0,0
170,3,0,0,0,0,0,0
170,4,0,0,0,0,0,0
171,0,0,0,0,0,0,0
171,1,0,0,0,0,0,0
171,2,0,0,0,0,0,0
171,3,0,0,0,0,0,0
171,4,0,0,0,0,0,0
172,0,0,0,0,0,0,0
172,1,0,0,0,0,0,0
172,2,0,0,0,0,0,0
172,3,0,0,0,0,0,0
172,4,0,0,0,0,0,0
173,0,0,0,0,0,0,0
173,1,0,0,0,0,0,0
173,2,0,0,0,0,0,0
173,3,0,0,0,0,0,0
173,4,0,0,0,0,0,0
174,0,0,0,0,0,0,0
174,1,0,0,0,0,0,0
174,2,0,0,0,0,0,0
174,3,0,0,0,0,0,0
174,4,0,0,0,0,0,0
175,0,0,0,0,0,0,0
175,1,0,0,0,0,0,0
175,2,0,0,0,0,0,0
175,3,0,0,0,0,0,0
175,4,0,0,0,0,0,0
176,0,0,0,0,0,0,0
176,1,0,0,0,0,0,0
176,2,0,0,0,0,0,0
176,3,0,0,0,0,0,0
176,4,0,0,0,0,0,0
177,0,0,0,0,0,0,0
177,1,0,0,0,0,0,0
177,2,0,0,0,0,0,0
177,3,0,0,0,0,0,0
177,4,0,0,0,0,0,0
178,0,0,0,0,0,0,0
178,1,0,0,0,0,0,0
178,2,0,0,0,0,0,0
178,3,3.4534,7.3007,-32.413,0,0,0
178,4,4.0763,9.726,-46.586,0,0,0
179,0,4.3059,12.621,-76.333,0,0,0
179,1,4.2205,20.21,-123.71,0,0,0
