Frame, SubFrame, Fx1(N), Fy1(N), Fz1(N), Fx2(N), Fy2(N), Fz2(N)
329,0,0,0,0,0,0,0
329,1,0,0,0,0,0,0
329,2,0,0,0,0,0,0
329,3,0,0,0,0,0,0
329,4,0,0,0,0,0,0
330,0,0,0,0,0,0,0
330,1,0,0,0,0,0,0
330,2,0,0,0,0,0,0
330,3,0,0,0,0,0,0
330,4,0,0,0,0,0,0
331,0,0,0,0,0,0,0
331,1,0,0,0,0,0,0
331,2,0,0,0,0,0,0
331,3,0,0,0,0,0,0
331,4,0,0,0,0,0,0
332,0,0,0,0,0,0,0
332,1,0,0,0,0,0,0
332,2,0,0,0,0,0,0
332,3,0,0,0,0,0,0
332,4,0,0,0,0,0,0
333,0,0,0,0,0,0,0
333,1,0,0,0,0,0,0
333,2,0,0,0,0,0,0
333,3,0,0,0,0,0,0
333,4,0,0,0,0,0,0
334,0,0,0,0,0,0,0
334,1,0,0,0,0,0,0
334,2,0,0,0,0,0,0
334,3,0,0,0,0,0,0
334,4,0,0,0,0,0,0
335,0,0,0,0,0,0,0
335,1,0,0,0,0,0,0
335,2,0,0,0,0,0,0
335,3,0,0,0,0,0,0
335,4,0,0,0,0,0,0
336,0,0,0,0,0,0,0
336,1,0,0,0,0,0,0
336,2,0,0,0,0,0,0
336,3,0,0,0,0,0,0
336,4,0,0,0,0,0,0
337,0,0,0,0,0,0,0
337,1,0,0,0,0,0,0
337,2,0,0,0,0,0,0
337,3,0,0,0,0,0,0
337,4,0,0,0,0,0,0
338,0,0,0,0,0,0,0
338,1,0,0,0,0,0,0
338,2,0,0,0,0,0,0
338,3,0,0,0,0,0,0
338,4,0,0,0,0,0,0
339,0,0,0,0,0,0,0
339,1,0,0,0,0,0,0
339,2,0,0,0,0,0,0
339,3,0,0,0,0,0,0
339,4,0,0,0,0,0,0
340,0,0,0,0,0,0,0
340,1,0,0,0,0,0,0
340,2,0,0,0,0,0,0
340,3,0,0,0,0,0,0
340,4,0,0,0,0,0,0
341,0,0,0,0,0,0,0
341,1,0,0,0,0,0,0
341,2,0,0,0,0,0,0
341,3,0,0,0,0,0,0
341,4,0,0,0,0,0,0
