Frame, SubFrame, Fx1(N), Fy1(N), Fz1(N), Fx2(N), Fy2(N), Fz2(N)
261,0,0,0,0,0,0,0
261,1,0,0,0,0,0,0
261,2,0,0,0,0,0,0
261,3,0,0,0,0,0,0
261,4,0,0,0,0,0,0
262,0,0,0,0,0,0,0
262,1,0,0,0,0,0,0
262,2,0,0,0,0,0,0
262,3,0,0,0,0,0,0
262,4,0,0,0,0,0,0
263,0,0,0,0,0,0,0
263,1,0,0,0,0,0,0
263,2,0,0,0,0,0,0
263,3,0,0,0,0,0,0
263,4,0,0,0,0,0,0
264,0,0,0,0,0,0,0
264,1,0,0,0,0,0,0
264,2,0,0,0,0,0,0
264,3,0,0,0,0,0,0
264,4,0,0,0,0,0,0
265,0,0,0,0,0,0,0
265,1,0,0,0,0,0,0
265,2,0,0,0,0,0,0
265,3,0,0,0,0,0,0
265,4,0,0,0,0,0,0
266,0,0,0,0,0,0,0
266,1,0,0,0,0,0,0
266,2,0,0,0,0,0,0
266,3,0,0,0,0,0,0
266,4,0,0,0,0,0,0
267,0,0,0,0,0,0,0
267,1,0,0,0,0,0,0
267,2,0,0,0,0,0,0
267,3,0,0,0,0,0,0
267,4,0,0,0,0,0,0
268,0,0,0,0,0,0,0
268,1,0,0,0,0,0,0
268,2,0,0,0,0,0,0
268,3,0,0,0,0,0,0
268,4,0,0,0,0,0,0
269,0,0,0,0,0,0,0
269,1,0,0,0,0,0,0
269,2,0,0,0,0,0,0
269,3,0,0,0,0,0,0
269,4,0,0,0,0,0,0
270,0,0,0,0,0,0,0
270,1,0,0,0,0,0,0
270,2,0,0,0,0,0,0
270,3,0,0,0,0,0,0
270,4,0,0,0,0,0,0
271,0,0,0,0,0,0,0
271,1,0,0,0,0,0,0
271,2,0,0,0,0,0,0
271,3,0,0,0,0,0,0
271,4,0,0,0,0,0,0
272,0,0,0,0,0,0,0
272,1,0,0,0,0,0,0
272,2,0,0,0,0,0,0
272,3,0,0,0,0,0,0
272,4,0,0,0,0,0,0
273,0,0,0,0,0,0,0
273,1,0,0,0,0,0,0
273,2,0,0,0,0,0,0
273,3,0,0,0,0,0,0
273,4,0,0,0,0,0,0
274,0,0,0,0,0,0,0
274,1,0,0,0,0,0,0
274,2,0,0,0,0,0,0
274,3,0,0,0,0,0,0
274,4,0,0,0,0,0,0
275,0,0,0,0,0,0,0
275,1,0,0,0,0,0,0
275,2,0,0,0,0,0,0
275,3,0,0,0,0,0,0
275,4,0,0,0,0,0,0
276,0,0,0,0,0,0,0
276,1,0,0,0,0,0,0
276,2,0,0,0,0,0,0
276,3,0,0,0,0,0,0
276,4,0,0,0,0,0,0
277,0,0,0,0,0,0,0
277,1,0,0,0,0,0,0
277,2,0,0,0,0,0,0
277,3,0,0,0,0,0,0
277,4,0,0,0,0,0,0
278,0,0,0,0,0,0,0
278,1,0,0,0,0,0,0
278,2,0,0,0,0,0,0
278,3,0,0,0,0,0,0
278,4,0,0,0,0,0,0
279,0,3.5297,3.1536,-26.178,0,0,0
279,1,3.6074,2.8407,-35.517,0,0,0
279,2,4.4622,3.3884,-57.28,0,0,0
279,3,5.1598,5.5793,-101.18,0,0,0
279,4,6.79,9.9607,-176.54,0,0,0
280,0,8.1045,18.098,-295.45,0,0,0
280,1,8.4202,22.4,-442.75,0,0,0
