Frame, SubFrame, Fx1(N), Fy1(N), Fz1(N), Fx2(N), Fy2(N), Fz2(N)
174,2,0,0,0,0,0,0
174,3,0,0,0,0,0,0
174,4,0,0,0,0,0,0
175,0,0,0,0,0,0,0
175,1,0,0,0,0,0,0
175,2,0,0,0,0,0,0
175,3,0,0,0,0,0,0
175,4,0,0,0,0,0,0
176,0,0,0,0,0,0,0
176,1,0,0,0,0,0,0
176,2,0,0,0,0,0,0
176,3,0,0,0,0,0,0
176,4,0,0,0,0,0,0
177,0,0,0,0,0,0,0
177,1,0,0,0,0,0,0
177,2,0,0,0,0,0,0
177,3,0,0,0,0,0,0
177,4,0,0,0,0,0,0
178,0,0,0,0,0,0,0
178,1,0,0,0,0,0,0
178,2,0,0,0,0,0,0
178,3,0,0,0,0,0,0
178,4,0,0,0,0,0,0
179,0,0,0,0,0,0,0
179,1,0,0,0,0,0,0
179,2,0,0,0,0,0,0
179,3,0,0,0,0,0,0
179,4,0,0,0,0,0,0
180,0,0,0,0,0,0,0
180,1,0,0,0,0,0,0
180,2,0,0,0,0,0,0
180,3,0,0,0,0,0,0
180,4,0,0,0,0,0,0
181,0,0,0,0,0,0,0
181,1,0,0,0,0,0,0
181,2,0,0,0,0,0,0
181,3,0,0,0,0,0,0
181,4,0,0,0,0,0,0
182,0,0,0,0,0,0,0
182,1,0,0,0,0,0,0
182,2,0,0,0,0,0,0
182,3,0,0,0,0,0,0
182,4,0,0,0,0,0,0
183,0,0,0,0,0,0,0
183,1,0,0,0,0,0,0
183,2,0,0,0,0,0,0
183,3,0,0,0,0,0,0
183,4,0,0,0,0,0,0
184,0,0,0,0,0,0,0
184,1,0,0,0,0,0,0
184,2,0,0,0,0,0,0
184,3,0,0,0,0,0,0
184,4,0,0,0,0,0,0
185,0,0,0,0,0,0,0
185,1,0,0,0,0,0,0
185,2,0,0,0,0,0,0
185,3,0,0,0,0,0,0
185,4,0,0,0,0,0,0
186,0,0,0,0,0,0,0
186,1,0,0,0,0,0,0
186,2,0,0,0,0,0,0
186,3,0,0,0,0,0,0
186,4,0,0,0,0,0,0
187,0,0,0,0,0,0,0
187,1,0,0,0,0,0,0
187,2,0,0,0,0,0,0
187,3,0,0,0,0,0,0
187,4,0,0,0,0,0,0
188,0,0,0,0,0,0,0
188,1,0,0,0,0,0,0
188,2,0,0,0,0,0,0
188,3,0,0,0,0,0,0
188,4,0,0,0,0,0,0
189,0,0,0,0,0,0,0
189,1,0,0,0,0,0,0
189,2,0,0,0,0,0,0
189,3,0,0,0,0,0,0
189,4,0,0,0,0,0,0
190,0,0,0,0,0,0,0
190,1,0,0,0,0,0,0
190,2,0,0,0,0,0,0
190,3,0,0,0,0,0,0
